"List_source","date_sourced","species","species_number","multiple_forms","study","trait_index","trait_name","value"
"Survey_suggestions","","Allocasuarina torulosa",124,"","Plant_selector_plus",NA,"ideal_conditions","warm"
"Survey_suggestions","","Allocasuarina torulosa",124,"","Plant_selector_plus",NA,"ideal_conditions","well_drained"
"Survey_suggestions","","Allocasuarina torulosa",124,"","Plant_selector_plus",24,"habit","upright"
"Survey_suggestions","","Allocasuarina torulosa",124,"","Plant_selector_plus",NA,"habit","spreading"
"Survey_suggestions","22/06/2018","Allocasuarina torulosa",124,"","Plant_selector_plus",26,"form","largetree"
"Survey_suggestions","22/06/2018","Allocasuarina torulosa",124,"","Plant_selector_plus",29,"max_height","20"
"Survey_suggestions","22/06/2018","Allocasuarina torulosa",124,"","Plant_selector_plus",29,"max_height","30"
"Survey_suggestions","22/06/2018","Allocasuarina torulosa",124,"","Sydney_water",30,"height","15"
"Survey_suggestions","22/06/2018","Allocasuarina torulosa",124,"","Plant_selector_plus",31,"min_height","6"
"Survey_suggestions","22/06/2018","Allocasuarina torulosa",124,"","Plant_selector_plus",32,"max_width","8"
"Survey_suggestions","22/06/2018","Allocasuarina torulosa",124,"","Sydney_water",33,"width","5"
"Survey_suggestions","22/06/2018","Allocasuarina torulosa",124,"","Plant_selector_plus",34,"min_width","6"
"Survey_suggestions","","Allocasuarina torulosa",124,"","Gardensonline",NA,"growth_rate","fast"
"Survey_suggestions","22/06/2018","Allocasuarina torulosa",124,"","Florabank",35,"growth_rate","medium"
"Survey_suggestions","22/06/2018","Allocasuarina torulosa",124,"","Florabank",35,"growth_rate","slow"
"Survey_suggestions","22/06/2018","Allocasuarina torulosa",124,"","Plant_selector_plus",36,"canopy_shape","oval"
"Survey_suggestions","","Allocasuarina torulosa",124,"","Florabank",38,"longevity","medium (20 -50 years)"
"Survey_suggestions","","Allocasuarina torulosa",124,"","Florabank",NA,"longevity","long (> 50 years)"
"Survey_suggestions","30/07/2018","Allocasuarina torulosa",124,"","Gardensonline",39,"leaf_loss","evergreen"
"Survey_suggestions","","Allocasuarina torulosa",124,"","Gardensonline",40,"leaf_description","cladode"
"Survey_suggestions","","Allocasuarina torulosa",124,"","Gardensonline",NA,"leaf_description","needle_like"
"Survey_suggestions","22/06/2018","Allocasuarina torulosa",124,"","Plant_selector_plus",41,"foliage_colour","greygreen"
"Survey_suggestions","22/06/2018","Allocasuarina torulosa",124,"","Plant_selector_plus",43,"flower_colour","inconspicuous"
"Survey_suggestions","22/06/2018","Allocasuarina torulosa",124,"","Sydney_water",45,"other_feature","seedpods_cones"
"Survey_suggestions","","Allocasuarina torulosa",124,"","Plant_selector_plus",46,"bark_appearance","grey"
"Survey_suggestions","","Allocasuarina torulosa",124,"","Gardensonline",47,"bark_texture","deeply_fissured"
"Survey_suggestions","","Allocasuarina torulosa",124,"","Gardensonline",NA,"bark_texture","rough"
"Survey_suggestions","","Allocasuarina torulosa",124,"","Gardeningwithangus",NA,"bark_texture","corky"
"Survey_suggestions","","Allocasuarina torulosa",124,"","PlantNET",48,"fruit_type","cone"
"Survey_suggestions","","Allocasuarina torulosa",124,"","Gardeningwithangus",NA,"fruit_type","small"
"Survey_suggestions","","Allocasuarina torulosa",124,"","Gardensonline",51,"seasonal_colour","none"
"Survey_suggestions","22/06/2018","Allocasuarina torulosa",124,"","Plant_selector_plus",53,"placement","avenue"
"Survey_suggestions","22/06/2018","Allocasuarina torulosa",124,"","Plant_selector_plus",53,"placement","largegarden"
"Survey_suggestions","22/06/2018","Allocasuarina torulosa",124,"","Plant_selector_plus",53,"placement","park"
"Survey_suggestions","22/06/2018","Allocasuarina torulosa",124,"","Plant_selector_plus",54,"purpose","featuretree"
"Survey_suggestions","22/06/2018","Allocasuarina torulosa",124,"","Plant_selector_plus",54,"purpose","screen"
"Survey_suggestions","22/06/2018","Allocasuarina torulosa",124,"","Florabank",54,"purpose","windbreak"
"Survey_suggestions","","Allocasuarina torulosa",124,"","Florabank",55,"climate_of_origin","tropical"
"Survey_suggestions","","Allocasuarina torulosa",124,"","Florabank",NA,"climate_of_origin","temperate"
"Survey_suggestions","22/06/2018","Allocasuarina torulosa",124,"","Florabank",56,"country_of_origin","Australia"
"Survey_suggestions","22/06/2018","Allocasuarina torulosa",124,"","Plant_selector_plus",58,"ecological_services","bird"
"Survey_suggestions","22/06/2018","Allocasuarina torulosa",124,"","Florabank",58,"ecological_services","pollinator"
"Survey_suggestions","22/06/2018","Allocasuarina torulosa",124,"","Sydney_water",61,"supp_watering","low"
"Survey_suggestions","","Allocasuarina torulosa",124,"","Gardensonline",64,"pestdisease_risk","low"
"Survey_suggestions","","Allocasuarina torulosa",124,"","Gardensonline",65,"pests_diseases","none_known"
"Survey_suggestions","22/06/2018","Allocasuarina torulosa",124,"","Plant_selector_plus",66,"risk","largesize"
"Survey_suggestions","22/06/2018","Allocasuarina torulosa",124,"","Sydney_water",66,"risk","litterfall"
"Survey_suggestions","22/06/2018","Allocasuarina torulosa",124,"","Florabank",68,"root_depth","deep"
"Survey_suggestions","22/06/2018","Allocasuarina torulosa",124,"","Florabank",68,"root_depth","shallow"
"Survey_suggestions","25/06/2018","Alphitonia excelsa",125,"","Sydney_water",2,"common_name","Red Ash"
"Survey_suggestions","","Alphitonia excelsa",125,"","ATRP",NA,"common_name","Leatherjacket"
"Survey_suggestions","","Alphitonia excelsa",125,"","ATRP",NA,"common_name","Soap Tree"
"Survey_suggestions","","Alphitonia excelsa",125,"","ATRP",NA,"common_name","Coopers Wood"
"Survey_suggestions","25/06/2018","Alphitonia excelsa",125,"","Sydney_water",3,"light_level","fullsun"
"Survey_suggestions","25/06/2018","Alphitonia excelsa",125,"","Sydney_water",3,"light_level","partshade"
"Survey_suggestions","25/06/2018","Alphitonia excelsa",125,"","Sydney_water",4,"frost_tolerance","Yes"
"Survey_suggestions","","Alphitonia excelsa",125,"","Florabank",5,"lightfrost_tolerance","Yes"
"Survey_suggestions","","Alphitonia excelsa",125,"","Florabank",7,"drought_tolerance","Yes"
"Survey_suggestions","","Alphitonia excelsa",125,"","Florabank",8,"salinity_tolerance","No"
"Survey_suggestions","25/06/2018","Alphitonia excelsa",125,"","Florabank",9,"wind_tolerance","Yes"
"Survey_suggestions","","Alphitonia excelsa",125,"","Florabank",10,"heat_tolerance","Yes"
"Survey_suggestions","25/06/2018","Alphitonia excelsa",125,"","Florabank",12,"coastal_tolerance","Yes"
"Survey_suggestions","","Alphitonia excelsa",125,"","Florabank",14,"waterlogging_tolerance","No"
"Survey_suggestions","","Alphitonia excelsa",125,"","Florabank",15,"shade_tolerance","No"
"Survey_suggestions","25/06/2018","Alphitonia excelsa",125,"","Sydney_water",17,"soil_type","clay"
"Survey_suggestions","25/06/2018","Alphitonia excelsa",125,"","Sydney_water",17,"soil_type","loam"
"Survey_suggestions","25/06/2018","Alphitonia excelsa",125,"","Sydney_water",17,"soil_type","sand"
"Survey_suggestions","25/06/2018","Alphitonia excelsa",125,"","Florabank",19,"soil_character","welldrained"
"Survey_suggestions","30/07/2018","Alphitonia excelsa",125,"","Florabank",20,"soil_fertility","any"
"Survey_suggestions","25/06/2018","Alphitonia excelsa",125,"","Florabank",21,"soil_pH","acid"
"Survey_suggestions","","Alphitonia excelsa",125,"","Florabank",NA,"soil_pH","neutral"
"Survey_suggestions","","Alphitonia excelsa",125,"","Florabank",23,"ideal_conditions","moist"
"Survey_suggestions","","Alphitonia excelsa",125,"","Florabank",NA,"ideal_conditions","warm"
"Survey_suggestions","","Alphitonia excelsa",125,"","Florabank",NA,"ideal_conditions","large_rootspace"
"Survey_suggestions","","Alphitonia excelsa",125,"","Florabank",NA,"form","largeshrub"
"Survey_suggestions","25/06/2018","Alphitonia excelsa",125,"","Sydney_water",26,"form","largetree"
"Survey_suggestions","25/06/2018","Alphitonia excelsa",125,"","Sydney_water",26,"form","medtree"
"Survey_suggestions","30/07/2018","Alphitonia excelsa",125,"","Florabank",27,"dimensions","site_dependant"
"Survey_suggestions","25/06/2018","Alphitonia excelsa",125,"","Florabank",29,"max_height","20"
"Survey_suggestions","25/06/2018","Alphitonia excelsa",125,"","Florabank",29,"max_height","35"
"Survey_suggestions","25/06/2018","Alphitonia excelsa",125,"","Sydney_water",30,"height","12"
"Survey_suggestions","25/06/2018","Alphitonia excelsa",125,"","Florabank",31,"min_height","10"
"Survey_suggestions","25/06/2018","Alphitonia excelsa",125,"","Sydney_water",33,"width","8"
"Survey_suggestions","25/06/2018","Alphitonia excelsa",125,"","Florabank",35,"growth_rate","fast"
"Survey_suggestions","25/06/2018","Alphitonia excelsa",125,"","Sydney_water",36,"canopy_shape","spreading"
"Survey_suggestions","","Alphitonia excelsa",125,"","Florabank",38,"longevity","short (1 - 20 years)"
"Survey_suggestions","30/07/2018","Alphitonia excelsa",125,"","Florabank",39,"leaf_loss","semi_deciduous"
"Survey_suggestions","","Alphitonia excelsa",125,"","Florabank",NA,"leaf_loss","evergreen"
"Survey_suggestions","","Alphitonia excelsa",125,"","Florabank",NA,"leaf_loss","climate_dependant"
"Survey_suggestions","","Alphitonia excelsa",125,"","ANBG",40,"leaf_description","elliptical"
"Survey_suggestions","","Alphitonia excelsa",125,"","ANBG",NA,"leaf_description","narrow"
"Survey_suggestions","25/06/2018","Alphitonia excelsa",125,"","Sydney_water",41,"foliage_colour","darkgreen"
"Survey_suggestions","","Alphitonia excelsa",125,"","PlantNET",NA,"foliage_colour","glossygreen"
"Survey_suggestions","","Alphitonia excelsa",125,"","ANBG",42,"flower_description","small"
"Survey_suggestions","","Alphitonia excelsa",125,"","ANBG",NA,"flower_description","cluster"
"Survey_suggestions","25/06/2018","Alphitonia excelsa",125,"","Sydney_water",43,"flower_colour","cream"
"Survey_suggestions","","Alphitonia excelsa",125,"","Florabank",44,"flower_period","Summer"
"Survey_suggestions","25/06/2018","Alphitonia excelsa",125,"","ANBG",45,"other_feature","rusty_leaf_underside"
"Survey_suggestions","","Alphitonia excelsa",125,"","ANBG",NA,"other_feature","showey_fruit"
"Survey_suggestions","","Alphitonia excelsa",125,"","ANBG",46,"bark_appearance","grey"
"Survey_suggestions","","Alphitonia excelsa",125,"","ANBG",47,"bark_texture","smooth"
"Survey_suggestions","","Alphitonia excelsa",125,"","ANBG",NA,"bark_texture","rough"
"Survey_suggestions","","Alphitonia excelsa",125,"","ANBG",NA,"fruit_type","ovoid"
"Survey_suggestions","","Alphitonia excelsa",125,"","ANBG",48,"fruit_type","drupe"
"Survey_suggestions","","Alphitonia excelsa",125,"","ANBG",49,"fruit_colour","black"
"Survey_suggestions","30/07/2018","Alphitonia excelsa",125,"","Florabank",50,"fruit_period","Winter"
"Survey_suggestions","","Alphitonia excelsa",125,"","ANBG",51,"seasonal_colour","none"
"Survey_suggestions","","Alphitonia excelsa",125,"","ANBG",52,"juvenile_traits","bushy_habit"
"Survey_suggestions","25/06/2018","Alphitonia excelsa",125,"","Sydney_water",53,"placement","avenue"
"Survey_suggestions","25/06/2018","Alphitonia excelsa",125,"","Sydney_water",53,"placement","garden"
"Survey_suggestions","25/06/2018","Alphitonia excelsa",125,"","Sydney_water",53,"placement","park"
"Survey_suggestions","25/06/2018","Alphitonia excelsa",125,"","Florabank",54,"purpose","erosion"
"Survey_suggestions","25/06/2018","Alphitonia excelsa",125,"","Florabank",54,"purpose","featuretree"
"Survey_suggestions","25/06/2018","Alphitonia excelsa",125,"","Florabank",54,"purpose","screen"
"Survey_suggestions","25/06/2018","Alphitonia excelsa",125,"","ANBG",54,"purpose","shade"
"Survey_suggestions","25/06/2018","Alphitonia excelsa",125,"","Florabank",54,"purpose","windbreak"
"Survey_suggestions","","Alphitonia excelsa",125,"","Florabank",55,"climate_of_origin","tropical"
"Survey_suggestions","","Alphitonia excelsa",125,"","Florabank",NA,"climate_of_origin","temperate"
"Survey_suggestions","25/06/2018","Alphitonia excelsa",125,"","Sydney_water",56,"country_of_origin","Australia"
"Survey_suggestions","25/06/2018","Alphitonia excelsa",125,"","ATRP",58,"ecological_services","pollinator"
"Survey_suggestions","","Alphitonia excelsa",125,"","noosanativeplants",NA,"ecological_services","bird"
"Survey_suggestions","25/06/2018","Alphitonia excelsa",125,"","Sydney_water",61,"supp_watering","low"
"Survey_suggestions","","Alphitonia excelsa",125,"","ANBG",64,"pestdisease_risk","low"
"Survey_suggestions","","Alphitonia excelsa",125,"","Florabank",65,"pests_diseases","leaf_feeding"
"Survey_suggestions","25/06/2018","Alphitonia excelsa",125,"","ANBG",66,"risk","fruitfall"
"Survey_suggestions","25/06/2018","Alphitonia excelsa",125,"","ANBG",66,"risk","litterfall"
"Survey_suggestions","25/06/2018","Alphitonia excelsa",125,"","Florabank",66,"risk","possible_weed"
"Survey_suggestions","25/06/2018","Alphitonia excelsa",125,"","Florabank",68,"root_depth","deep"
"Survey_suggestions","","Angophora hispida",126,"","PlantNET",1,"synonyms","Angophora cordifolia"
"Survey_suggestions","","Angophora hispida",126,"","PlantNET",NA,"synonyms","Eucalyptus hispida"
"Survey_suggestions","","Angophora hispida",126,"","PlantNET",NA,"synonyms","Metrosideros hispida"
"Survey_suggestions","25/06/2018","Angophora hispida",126,"","Sydney_water",2,"common_name","Dwarf Apple"
"Survey_suggestions","","Angophora hispida",126,"","Gardensonline",NA,"common_name","Scrub Apple"
"Survey_suggestions","","Angophora hispida",126,"","PlantNET",NA,"common_name","banda"
"Survey_suggestions","25/06/2018","Angophora hispida",126,"","Sydney_water",3,"light_level","fullsun"
"Survey_suggestions","25/06/2018","Angophora hispida",126,"","Sydney_water",3,"light_level","partshade"
"Survey_suggestions","25/06/2018","Angophora hispida",126,"","Sydney_water",5,"lightfrost_tolerance","Yes"
"Survey_suggestions","25/06/2018","Angophora hispida",126,"","Plant_selector_plus",7,"drought_tolerance","Yes"
"Survey_suggestions","","Angophora hispida",126,"","Gardensonline",9,"wind_tolerance","Yes"
"Survey_suggestions","25/06/2018","Angophora hispida",126,"","Environmentgovfactsheet2",12,"coastal_tolerance","Yes"
"Survey_suggestions","","Angophora hispida",126,"","Gardensonline",14,"waterlogging_tolerance","No"
"Survey_suggestions","25/06/2018","Angophora hispida",126,"","Plant_selector_plus",17,"soil_type","loam"
"Survey_suggestions","25/06/2018","Angophora hispida",126,"","Sydney_water",17,"soil_type","sand"
"Survey_suggestions","25/06/2018","Angophora hispida",126,"","Sydney_water",19,"soil_character","welldrained"
"Survey_suggestions","","Angophora hispida",126,"","Specialtytrees",NA,"soil_character","most"
"Survey_suggestions","30/07/2018","Angophora hispida",126,"","PlantNET",20,"soil_fertility","low"
"Survey_suggestions","25/06/2018","Angophora hispida",126,"","Plant_selector_plus",22,"establishment_care","frostprotection"
"Survey_suggestions","","Angophora hispida",126,"","PlantNET",23,"ideal_conditions","well_drained"
"Survey_suggestions","","Angophora hispida",126,"","Specialtytrees",24,"habit","compact"
"Survey_suggestions","","Angophora hispida",126,"","Gardensonline",NA,"habit","spreading"
"Survey_suggestions","","Angophora hispida",126,"","Gardensonline",NA,"habit","twisted"
"Survey_suggestions","","Angophora hispida",126,"","Metrotrees",25,"multistem_development","Yes"
"Survey_suggestions","25/06/2018","Angophora hispida",126,"","Sydney_water",26,"form","largeshrub"
"Survey_suggestions","25/06/2018","Angophora hispida",126,"","Sydney_water",26,"form","smalltree"
"Survey_suggestions","25/06/2018","Angophora hispida",126,"","Sydney_water",29,"max_height","5"
"Survey_suggestions","25/06/2018","Angophora hispida",126,"","Plant_selector_plus",29,"max_height","7"
"Survey_suggestions","25/06/2018","Angophora hispida",126,"","Sydney_water",31,"min_height","2.5"
"Survey_suggestions","25/06/2018","Angophora hispida",126,"","Plant_selector_plus",31,"min_height","4"
"Survey_suggestions","25/06/2018","Angophora hispida",126,"","Plant_selector_plus",32,"max_width","3"
"Survey_suggestions","25/06/2018","Angophora hispida",126,"","Sydney_water",33,"width","3"
"Survey_suggestions","25/06/2018","Angophora hispida",126,"","Plant_selector_plus",34,"min_width","2"
"Survey_suggestions","25/06/2018","Angophora hispida",126,"","Caseytreeguide",35,"growth_rate","medium"
"Survey_suggestions","25/06/2018","Angophora hispida",126,"","Caseytreeguide",36,"canopy_shape","domed"
"Survey_suggestions","25/06/2018","Angophora hispida",126,"","Plant_selector_plus",36,"canopy_shape","open"
"Survey_suggestions","30/07/2018","Angophora hispida",126,"","ANBG",39,"leaf_loss","evergreen"
"Survey_suggestions","","Angophora hispida",126,"","PlantNET",40,"leaf_description","ovate"
"Survey_suggestions","","Angophora hispida",126,"","PlantNET",NA,"leaf_description","elliptical"
"Survey_suggestions","25/06/2018","Angophora hispida",126,"","Sydney_water",41,"foliage_colour","lightgreen"
"Survey_suggestions","","Angophora hispida",126,"","Metrotrees",NA,"flower_description","large"
"Survey_suggestions","","Angophora hispida",126,"","Metrotrees",42,"flower_description","cluster"
"Survey_suggestions","","Angophora hispida",126,"","Metrotrees",NA,"flower_description","gum_blossom"
"Survey_suggestions","25/06/2018","Angophora hispida",126,"","Plant_selector_plus",43,"flower_colour","cream"
"Survey_suggestions","25/06/2018","Angophora hispida",126,"","Plant_selector_plus",43,"flower_colour","white"
"Survey_suggestions","25/06/2018","Angophora hispida",126,"","Plant_selector_plus",43,"flower_colour","yellow"
"Survey_suggestions","","Angophora hispida",126,"","ANBG",44,"flower_period","Summer"
"Survey_suggestions","25/06/2018","Angophora hispida",126,"","Plant_selector_plus",45,"other_feature","showey_flower"
"Survey_suggestions","","Angophora hispida",126,"","ANBG",NA,"other_feature","bark"
"Survey_suggestions","","Angophora hispida",126,"","ANBG",NA,"other_feature","growth_form"
"Survey_suggestions","","Angophora hispida",126,"","Gardensonline",NA,"other_feature","red_new_growth"
"Survey_suggestions","","Angophora hispida",126,"","PlantNET",46,"bark_appearance","grey"
"Survey_suggestions","","Angophora hispida",126,"","Metrotrees",NA,"bark_appearance","brown"
"Survey_suggestions","","Angophora hispida",126,"","PlantNET",47,"bark_texture","fibrous"
"Survey_suggestions","","Angophora hispida",126,"","PlantNET",NA,"bark_texture","flakey"
"Survey_suggestions","","Angophora hispida",126,"","PlantNET",48,"fruit_type","woody_ capsule"
"Survey_suggestions","","Angophora hispida",126,"","PlantNET",51,"seasonal_colour","none"
"Survey_suggestions","25/06/2018","Angophora hispida",126,"","Sydney_water",53,"placement","garden"
"Survey_suggestions","25/06/2018","Angophora hispida",126,"","Sydney_water",53,"placement","park"
"Survey_suggestions","25/06/2018","Angophora hispida",126,"","Caseytreeguide",53,"placement","powerlines"
"Survey_suggestions","25/06/2018","Angophora hispida",126,"","Caseytreeguide",53,"placement","street"
"Survey_suggestions","25/06/2018","Angophora hispida",126,"","Sydney_water",54,"purpose","featuretree"
"Survey_suggestions","25/06/2018","Angophora hispida",126,"","Sydney_water",54,"purpose","massplanting"
"Survey_suggestions","","Angophora hispida",126,"","Specialtytrees",NA,"purpose","shade"
"Survey_suggestions","25/06/2018","Angophora hispida",126,"","Sydney_water",56,"country_of_origin","Australia"
"Survey_suggestions","25/06/2018","Angophora hispida",126,"","Sydney_water",58,"ecological_services","bird"
"Survey_suggestions","25/06/2018","Angophora hispida",126,"","Sydney_water",58,"ecological_services","pollinator"
"Survey_suggestions","25/06/2018","Angophora hispida",126,"","Sydney_water",61,"supp_watering","low"
"Survey_suggestions","","Angophora hispida",126,"","ANBG",64,"pestdisease_risk","low"
"Survey_suggestions","","Angophora hispida",126,"","ANBG",65,"pests_diseases","none_known"
"Survey_suggestions","","Angophora hispida",126,"","Gardensonline",NA,"pests_diseases","borer"
"Survey_suggestions","25/06/2018","Angophora hispida",126,"","Environmentgovfactsheet2",67,"invasive_roots","sewer_3.5"
"Survey_suggestions","25/06/2018","Atherosperma moschatum",127,"","Usefultempplants",2,"common_name","Black Sassafras"
"Survey_suggestions","25/06/2018","Atherosperma moschatum",127,"","Australianplants",2,"common_name","Southern Sassafras"
"Survey_suggestions","25/06/2018","Atherosperma moschatum",127,"","Australianplants",3,"light_level","fullshade"
"Survey_suggestions","25/06/2018","Atherosperma moschatum",127,"","Usefultempplants",3,"light_level","partshade"
"Survey_suggestions","25/06/2018","Atherosperma moschatum",127,"","Australianplants",4,"frost_tolerance","Yes"
"Survey_suggestions","25/06/2018","Atherosperma moschatum",127,"","Australianplants",9,"wind_tolerance","No"
"Survey_suggestions","25/06/2018","Atherosperma moschatum",127,"","Australianplants",10,"heat_tolerance","No"
"Survey_suggestions","","Atherosperma moschatum",127,"","Australianplants",15,"shade_tolerance","Yes"
"Survey_suggestions","25/06/2018","Atherosperma moschatum",127,"","Australianplants",19,"soil_character","moist"
"Survey_suggestions","25/06/2018","Atherosperma moschatum",127,"","Australianplants",19,"soil_character","welldrained"
"Survey_suggestions","30/07/2018","Atherosperma moschatum",127,"","Yarraranges2",20,"soil_fertility","medium"
"Survey_suggestions","25/06/2018","Atherosperma moschatum",127,"","Usefultempplants",21,"soil_pH","acid"
"Survey_suggestions","","Atherosperma moschatum",127,"","Usefultempplants",NA,"soil_pH","neutral"
"Survey_suggestions","25/06/2018","Atherosperma moschatum",127,"","Usefultempplants",22,"establishment_care","frostprotection"
"Survey_suggestions","","Atherosperma moschatum",127,"","PlantNET",23,"ideal_conditions","cool"
"Survey_suggestions","","Atherosperma moschatum",127,"","Yarraranges2",NA,"ideal_conditions","moist"
"Survey_suggestions","","Atherosperma moschatum",127,"","Yarraranges2",NA,"ideal_conditions","fertile"
"Survey_suggestions","","Atherosperma moschatum",127,"","Yarraranges2",NA,"ideal_conditions","partshade"
"Survey_suggestions","","Atherosperma moschatum",127,"","Yarraranges2",NA,"ideal_conditions","protected"
"Survey_suggestions","","Atherosperma moschatum",127,"","Yarraranges2",24,"habit","dense"
"Survey_suggestions","25/06/2018","Atherosperma moschatum",127,"","Yarraranges2",26,"form","largetree"
"Survey_suggestions","","Atherosperma moschatum",127,"","PlantNET",NA,"form","medtree"
"Survey_suggestions","","Atherosperma moschatum",127,"","PlantNET",NA,"form","largeshrub"
"Survey_suggestions","30/07/2018","Atherosperma moschatum",127,"","Usefultempplants",27,"dimensions","climate_dependant"
"Survey_suggestions","","Atherosperma moschatum",127,"","Yarraranges2",NA,"dimensions","site_dependant"
"Survey_suggestions","25/06/2018","Atherosperma moschatum",127,"","Yarraranges2",29,"max_height","30"
"Survey_suggestions","25/06/2018","Atherosperma moschatum",127,"","Yarraranges2",31,"min_height","10"
"Survey_suggestions","25/06/2018","Atherosperma moschatum",127,"","Yarraranges2",32,"max_width","5"
"Survey_suggestions","25/06/2018","Atherosperma moschatum",127,"","Yarraranges2",34,"min_width","2"
"Survey_suggestions","25/06/2018","Atherosperma moschatum",127,"","Yarraranges2",35,"growth_rate","slow"
"Survey_suggestions","25/06/2018","Atherosperma moschatum",127,"","Yarraranges2",36,"canopy_shape","pyramidal"
"Survey_suggestions","30/07/2018","Atherosperma moschatum",127,"","PlantNET",39,"leaf_loss","evergreen"
"Survey_suggestions","","Atherosperma moschatum",127,"","PlantNET",40,"leaf_description","serrated_margin"
"Survey_suggestions","","Atherosperma moschatum",127,"","PlantNET",NA,"leaf_description","elliptical"
"Survey_suggestions","","Atherosperma moschatum",127,"","PlantNET",NA,"leaf_description","obovate"
"Survey_suggestions","25/06/2018","Atherosperma moschatum",127,"","Usefultempplants",41,"foliage_colour","darkgreen"
"Survey_suggestions","","Atherosperma moschatum",127,"","PlantNET",NA,"foliage_colour","greygreen"
"Survey_suggestions","","Atherosperma moschatum",127,"","Australianplants",NA,"foliage_colour","glossygreen"
"Survey_suggestions","25/06/2018","Atherosperma moschatum",127,"","Australianplants",43,"flower_colour","cream"
"Survey_suggestions","","Atherosperma moschatum",127,"","Yarraranges2",NA,"flower_colour","white"
"Survey_suggestions","","Atherosperma moschatum",127,"","Yarraranges2",44,"flower_period","Autumn"
"Survey_suggestions","25/06/2018","Atherosperma moschatum",127,"","Yarraranges2",45,"other_feature","fragrant_foliage"
"Survey_suggestions","","Atherosperma moschatum",127,"","Yarraranges2",NA,"other_feature","fragrant_flowers"
"Survey_suggestions","","Atherosperma moschatum",127,"","Yarraranges2",46,"bark_appearance","grey"
"Survey_suggestions","","Atherosperma moschatum",127,"","Yarraranges2",47,"bark_texture","roughly_lenticeled"
"Survey_suggestions","","Atherosperma moschatum",127,"","PlantNET",48,"fruit_type","capsule"
"Survey_suggestions","","Atherosperma moschatum",127,"","PlantNET",49,"fruit_colour","green"
"Survey_suggestions","","Atherosperma moschatum",127,"","PlantNET",51,"seasonal_colour","none"
"Survey_suggestions","","Atherosperma moschatum",127,"","Usefultempplants",52,"juvenile_traits","bushy_habit"
"Survey_suggestions","","Atherosperma moschatum",127,"","Usefultempplants",NA,"juvenile_traits","flowers"
"Survey_suggestions","25/06/2018","Atherosperma moschatum",127,"","Yarraranges2",53,"placement","largegarden"
"Survey_suggestions","25/06/2018","Atherosperma moschatum",127,"","Yarraranges2",53,"placement","park"
"Survey_suggestions","25/06/2018","Atherosperma moschatum",127,"","Usefultempplants",54,"purpose","featuretree"
"Survey_suggestions","25/06/2018","Atherosperma moschatum",127,"","Yarraranges2",54,"purpose","screen"
"Survey_suggestions","","Atherosperma moschatum",127,"","Yarraranges2",55,"climate_of_origin","temperate"
"Survey_suggestions","","Atherosperma moschatum",127,"","Yarraranges2",NA,"climate_of_origin","montane"
"Survey_suggestions","25/06/2018","Atherosperma moschatum",127,"","Usefultempplants",56,"country_of_origin","Australia"
"Survey_suggestions","25/06/2018","Atherosperma moschatum",127,"","Yarraranges2",58,"ecological_services","pollinator"
"Survey_suggestions","25/06/2018","Atherosperma moschatum",127,"","Australianplants",60,"maintenance_activities","watering"
"Survey_suggestions","25/06/2018","Atherosperma moschatum",127,"","Australianplants",61,"supp_watering","high"
"Survey_suggestions","25/06/2018","Atherosperma moschatum",127,"","Yarraranges2",66,"risk","largesize"
"Survey_suggestions","25/06/2018","Austromyrtus tenuifolia",128,"","Plantmark",2,"common_name","Narrow-leaf myrtle"
"Survey_suggestions","25/06/2018","Austromyrtus tenuifolia",128,"","Gardeningwithangus",2,"common_name","Thin Leaf Myrtle"
"Survey_suggestions","","Austromyrtus tenuifolia",128,"","Gardeningwithangus",NA,"common_name","Midgenberry"
"Survey_suggestions","25/06/2018","Austromyrtus tenuifolia",128,"","ANPSA",3,"light_level","fullsun"
"Survey_suggestions","25/06/2018","Austromyrtus tenuifolia",128,"","ANPSA",3,"light_level","partshade"
"Survey_suggestions","","Austromyrtus tenuifolia",128,"","ANPSA",5,"lightfrost_tolerance","Yes"
"Survey_suggestions","","Austromyrtus tenuifolia",128,"","Plantthis",14,"waterlogging_tolerance","Yes"
"Survey_suggestions","25/06/2018","Austromyrtus tenuifolia",128,"","Plantmark",17,"soil_type","loam"
"Survey_suggestions","25/06/2018","Austromyrtus tenuifolia",128,"","ANPSA",17,"soil_type","sand"
"Survey_suggestions","25/06/2018","Austromyrtus tenuifolia",128,"","ANPSA",19,"soil_character","most"
"Survey_suggestions","25/06/2018","Austromyrtus tenuifolia",128,"","Gardeningwithangus",21,"soil_pH","acid"
"Survey_suggestions","","Austromyrtus tenuifolia",128,"","Gardeningwithangus",NA,"soil_pH","neutral"
"Survey_suggestions","","Austromyrtus tenuifolia",128,"","PlantNET",23,"ideal_conditions","moist"
"Survey_suggestions","","Austromyrtus tenuifolia",128,"","Plantmark",NA,"ideal_conditions","loamy_soils"
"Survey_suggestions","","Austromyrtus tenuifolia",128,"","PlantNET",24,"habit","bushy"
"Survey_suggestions","","Austromyrtus tenuifolia",128,"","ANPSA",NA,"habit","hedging_possible"
"Survey_suggestions","25/06/2018","Austromyrtus tenuifolia",128,"","PlantNET",26,"form","smallshrub"
"Survey_suggestions","","Austromyrtus tenuifolia",128,"","PlantNET",NA,"form","medshrub"
"Survey_suggestions","25/06/2018","Austromyrtus tenuifolia",128,"","Plantmark",29,"max_height","2"
